name,cellulose
"Klebsiella pneumoniae subsp. pneumoniae HS11286",2
"Klebsiella pneumoniae subsp. pneumoniae BR21",2
"Klebsiella pneumoniae subsp. pneumoniae KPCTRSRTH01",2
"Klebsiella pneumoniae subsp. pneumoniae Kp13",2
"Klebsiella pneumoniae subsp. pneumoniae KC-Pl-HB1",2
"Klebsiella pneumoniae subsp. pneumoniae KP-8788",2
"Klebsiella pneumoniae subsp. pneumoniae AUSMDU00008079",2
"Klebsiella pneumoniae subsp. pneumoniae KP5-1",2
"Klebsiella pneumoniae subsp. pneumoniae KPCTRSRTH07",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH27",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH30",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH1",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH32",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH33",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH10",2
"Klebsiella pneumoniae subsp. pneumoniae KpvST383_NDM_OXA-48",2
"Klebsiella pneumoniae subsp. pneumoniae KpvST15_NDM",2
"Klebsiella pneumoniae subsp. pneumoniae KPR0928",2
"Klebsiella pneumoniae subsp. pneumoniae KUH-KPNHVL1",2
"Klebsiella pneumoniae subsp. pneumoniae M5",2
"Klebsiella pneumoniae subsp. pneumoniae KUH-KPNHVF1",2
"Klebsiella pneumoniae subsp. pneumoniae NUHL24835",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH29",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH31",2
"Klebsiella pneumoniae subsp. pneumoniae KPNIH24",2
"Klebsiella pneumoniae subsp. pneumoniae MGH 78578",2
"Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044",2
"Klebsiella pneumoniae subsp. pneumoniae PittNDM01",2
"Klebsiella pneumoniae subsp. pneumoniae RJA166",2
"Klebsiella pneumoniae subsp. pneumoniae SC-7",2
"Klebsiella pneumoniae subsp. pneumoniae SA-KpST14",2
"Klebsiella pneumoniae subsp. pneumoniae RJF293",2
"Klebsiella pneumoniae subsp. pneumoniae SCKP020049",2
"Klebsiella pneumoniae subsp. pneumoniae RJF999",2
"Klebsiella pneumoniae subsp. pneumoniae SCKP020079",2
"Klebsiella pneumoniae subsp. pneumoniae SCKP020046",2
"Klebsiella pneumoniae subsp. pneumoniae ST2017:950142398",2
"Klebsiella pneumoniae subsp. pneumoniae ST101:960186733",2
"Klebsiella pneumoniae subsp. pneumoniae KPN_KPC_HUG_07",2
"Klebsiella pneumoniae subsp. pneumoniae SCKP040074",2
"Klebsiella pneumoniae subsp. pneumoniae SCKP020143",2
"Klebsiella pneumoniae subsp. pneumoniae TGH8",2
"Klebsiella pneumoniae subsp. pneumoniae WCHKP015093",2
"Klebsiella pneumoniae subsp. rhinoscleromatis SB3432",2
"Klebsiella pneumoniae TA6363",2
"Klebsiella pneumoniae subsp. pneumoniae TGH10",2
"Klebsiella pneumoniae subsp. pneumoniae TGH13",2
"Klebsiella pneumoniae T4",2
"Klebsiella pneumoniae TH164",2
"Klebsiella pneumoniae U25",2
"Klebsiella pneumoniae TOP52_1721_U1",2
"Klebsiella pneumoniae TK421",2
"Klebsiella pneumoniae UCLAOXA232KP_Pt0",2
"Klebsiella pneumoniae UHKPC07",2
"Klebsiella pneumoniae UCLAOXA232KP",2
"Klebsiella pneumoniae VBA2172",2
"Klebsiella pneumoniae UCLAOXA232KP_PtX",2
"Klebsiella pneumoniae WCGKP294",2
"Klebsiella pneumoniae WCHKP020030",2
"Klebsiella pneumoniae UCLAOXA232KP_Pt1",2
"Klebsiella pneumoniae WCHKP020037",2
"Klebsiella pneumoniae WCHKP040035",2
"Klebsiella pneumoniae WCHKP020098",2
"Klebsiella pneumoniae W14",2
"Klebsiella pneumoniae WCHKP115068",2
"Klebsiella pneumoniae WCHKP095845",2
"Klebsiella pneumoniae TH1",2
"Klebsiella pneumoniae WCHKP115032",2
"Klebsiella pneumoniae WCHKP115069",2
"Klebsiella pneumoniae WCHKP13F2",2
"Klebsiella pneumoniae WCHKP2",2
"Klebsiella pneumoniae WCHKP2080",2
"Klebsiella pneumoniae WCHKP34",2
"Klebsiella pneumoniae WCHKP3",2
"Klebsiella pneumoniae WCHKP649",2
"Klebsiella pneumoniae WCHKP7E2",2
"Klebsiella pneumoniae WCHKP015625",2
"Klebsiella pneumoniae UHKPC33",2
"Klebsiella pneumoniae XJ-K1",2
"Klebsiella pneumoniae Yangling I2",2
"Klebsiella pneumoniae XJ-K2",2
"Klebsiella pneumoniae WSHvKP",2
"Klebsiella pneumoniae YH43",2
"Klebsiella pneumoniae ZYST1",2
"Klebsiella pneumoniae WCHKP36",2
"Klebsiella quasipneumoniae A708",2
"Klebsiella quasipneumoniae ATCC 700603",2
"Klebsiella pneumoniae yzusk-4",2
"Klebsiella quasipneumoniae B25110",2
"Klebsiella quasipneumoniae 203 19001",2
"Klebsiella pneumoniae Xen39",2
"Klebsiella quasipneumoniae B2663",2
"Klebsiella quasipneumoniae B6885",2
"Klebsiella quasipneumoniae C3001",2
"Klebsiella quasipneumoniae B9067",2
"Klebsiella quasipneumoniae Colony407",2
"Klebsiella pneumoniae WCHKP8F4",2
"Klebsiella quasipneumoniae CAV2018",2
"Klebsiella quasipneumoniae Colony495",2
"Klebsiella quasipneumoniae Colony499",2
"Klebsiella quasipneumoniae CAV1947",2
"Klebsiella quasipneumoniae CAV2013",2
"Klebsiella quasipneumoniae D120-1",2
"Klebsiella quasipneumoniae HKUOPJ4",2
"Klebsiella quasipneumoniae KP2011790",2
"Klebsiella quasipneumoniae G4584",2
"Klebsiella quasipneumoniae KP18-31",2
"Klebsiella quasipneumoniae HKUOPL4",2
"Klebsiella quasipneumoniae KPC142",2
"Klebsiella quasipneumoniae KqPF26",2
"Klebsiella quasipneumoniae KPN 47",2
"Klebsiella quasipneumoniae HKUOPA4",2
"Klebsiella quasipneumoniae KqPF9",2
"Klebsiella quasipneumoniae N18-04101",2
"Klebsiella quasipneumoniae N18-04116",2
"Klebsiella quasipneumoniae Pinhead Larry",2
"Klebsiella quasipneumoniae RHBSTW-00138",2
"Klebsiella quasipneumoniae SNI47",2
"Klebsiella quasipneumoniae KqPF42",2
"Klebsiella quasipneumoniae STW0522-39",2
"Klebsiella quasipneumoniae TH114",2
"Klebsiella quasipneumoniae subsp. similipneumoniae ATCC 700603",2
"Klebsiella quasipneumoniae subsp. quasipneumoniae A708",2
"Klebsiella quasipneumoniae SWMUF35",2
"Klebsiella quasipneumoniae subsp. similipneumoniae G747",2
"Klebsiella quasipneumoniae WP3-S18-ESBL-03",2
"Klebsiella quasipneumoniae WP3-S18-CRE-02",2
"Klebsiella quasipneumoniae WP5-W18-ESBL-06",2
"Klebsiella quasipneumoniae WP5-S18-ESBL-05",2
"Klebsiella quasipneumoniae WP4-S18-ESBL-06",2
"Klebsiella quasipneumoniae WP7-S17-ESBL-08",2
"Klebsiella sp. FDAARGOS_511",2
"Klebsiella sp. LTGPAF-6F",2
"Klebsiella sp. LY",2
"Klebsiella quasivariicola KPN1705",2
"Klebsiella sp. BDA134-6",2
"Klebsiella sp. M5al",2
"Klebsiella sp. MPUS7",2
"Klebsiella sp. PO552",2
"Klebsiella sp. RHBSTW-00464",2
"Klebsiella quasipneumoniae subsp. quasipneumoniae M17277",2
"Klebsiella sp. STW0522-44",2
"Klebsiella sp. WP3-W18-ESBL-02",2
"Klebsiella quasipneumoniae WP3-W18-CRE-02",2
"Klebsiella sp. WP4-W18-ESBL-05",2
"Klebsiella sp. RHBSTW-00484",2
"Klebsiella sp. WP7-S18-CRE-02",2
"Klebsiella sp. WP3-S18-ESBL-05",2
"Klebsiella sp. WP8-S18-ESBL-06",2
"Klebsiella sp. WP7-S18-ESBL-04",2
"Klebsiella variicola 118",2
"Klebsiella variicola 15WZ-82",2
"Klebsiella sp. P1CD1",2
"Klebsiella variicola AC CHC",2
"Klebsiella variicola AHKv-S01",2
"Klebsiella variicola 8917",2
"Klebsiella variicola 13450",2
"Klebsiella variicola At-22",2
"Klebsiella variicola DSM 15968",2
"Klebsiella variicola E57-7",2
"Klebsiella variicola FDAARGOS_628",2
"Klebsiella variicola DX120E",2
"Klebsiella variicola FH-1",2
"Klebsiella variicola E25",2
"Klebsiella variicola F2R9",2
"Klebsiella variicola FDAARGOS_627",2
"Klebsiella variicola GJ3",2
"Klebsiella sp. WP7-S18-CRE-03",2
"Klebsiella variicola KPN029",2
"Klebsiella variicola KP2757",2
"Klebsiella variicola GN02",2
"Klebsiella variicola HKUOPLA",2
"Klebsiella variicola LEMB11",2
"Klebsiella variicola LMG 23571",2
"Klebsiella variicola WCHKP19",2
"Klebsiella variicola RHBSTW-00883",2
"Klebsiella variicola WCHKV030666",2
"Klebsiella variicola X39",2
"Kluyvera georgiana YDC799",2
"Kluyvera intermedia CAV1151",2
"Kluyvera intermedia HR2",2
"Kluyvera intermedia N2-1",2
"Kluyvera intermedia NCTC12125",2
"Kocuria rhizophila 28R2A-20",2
"Klebsiella variicola GJ2",2
"Klebsiella variicola GJ1",2
"Kocuria rhizophila DC2201",2
"Kocuria rhizophila NCTC8340",2
"Kocuria indica CE7",2
"Kocuria rhizophila FDAARGOS_302",2
"Kocuria rosea NCTC2676_1",2
"Kocuria rosea NCTC7512",2
"Kocuria rosea ATCC 186",2
"Kocuria flava HO-9041",2
"Kocuria palustris MU14/1",2
"Kocuria varians 80",2
"Koleobacter methoxysyntrophicus NRmbB1",2
"Kocuria rosea NCTC7514",2
"Kocuria sp. KD4",2
"Komagataeibacter rhaeticus ENS9b",2
"Komagataeibacter europaeus SRCM101446",2
"Komagataeibacter rhaeticus ENS 9a1a",2
"Komagataeibacter medellinensis NBRC 3288",2
"Komagataeibacter rhaeticus iGEM",2
"Komagataeibacter xylinus DSM 2325",2
"Komagataeibacter xylinus CGMCC 2955",2
"Komagataeibacter xylinus CGMCC 17276",2
"Komagataeibacter xylinus E25",2
"Komagataeibacter saccharivorans CV1",2
"Komagataeibacter nataicola RZS01",2
"Kosakonia cowanii Esp_Z",2
"Kosakonia cowanii 888-76",2
"Kordia antarctica IMCC3317",2
"Kordia sp. SMS9",2
"Kosakonia cowanii FBS 223",2
"Kosakonia radicincitans DSM 16656",2
"Kosakonia pseudosacchari BDA62-3",2
"Kosakonia oryzae Ola 51",2
"Kosakonia radicincitans DSM 107547",2
"Kosakonia oryzae D4",2
"Kosakonia sacchari BO-1",2
"Kosakonia sacchari DSM 107661",2
"Kosakonia sacchari SP1",2
"Kosakonia sp. MUSA4",2
"Komagataeibacter saccharivorans JH1",2
"Kosmotoga olearia TBF 19.5.1",2
"Kosmotoga pacifica SLHLJ1",2
"Kosakonia sp. SMBL-WEM22",2
"Kozakia baliensis NBRC 16680",2
"Kroppenstedtia eburnea DSM 45196",2
"Kribbella qitaiheensis SPB151",2
"Kroppenstedtia pulmonis W9323",2
"Kurthia sp. 11kri321",2
"Ktedonosporobacter rubrisoli SCAWS-G2",2
"Kribbella flavida DSM 17836",2
"Kosakonia radicincitans GXGL-4A",2
"Kozakia baliensis DSM 14400",2
"Ktedonobacteria bacterium brp13",2
"Kosakonia sp. CCTCC M2018092",2
"Kushneria phosphatilytica YCWA18",2
"Kurthia zopfii NCTC404",2
"Kushneria marisflavi SW32",2
"Kyrpidia spormannii",2
"Kyrpidia spormannii EA-1",2
"Kutzneria albida DSM 43870",2
"Kushneria konosiri X49",2
"Kytococcus sedentarius FDAARGOS_1061",2
"Kyrpidia tusciae DSM 2912",2
"Kytococcus sedentarius DSM 20547",2
"Kytococcus sedentarius FDAARGOS_1200",2
"[Kluyvera] intestini MRY16-398",2
"Labilithrix luteola DSM 27648",2
"Labrenzia aggregata RMAR6-6",2
"Labilibaculum antarcticum SPP2",2
"Labrenzia sp. PHM005",2
"Labrenzia sp. THAF35",2
"Labrenzia sp. THAF191a",2
"Labrenzia sp. THAF82",2
"Labrenzia sp. CP4",2
"Labrenzia sp. VG12",2
"Labrenzia sp. THAF187b",2
"Labrenzia sp. THAF191b",2
"Labrys neptuniae KNU-23",2
"Lachnoanaerobaculum umeaense DSM 23576 = CCUG 58757",2
"Lachnoclostridium phytofermentans ISDg",2
"Lachnoclostridium sp. YL32",2
"Lachnospiraceae bacterium NSJ-38",2
"Lachnospiraceae bacterium KM106-2",2
"Lachnospiraceae bacterium NSJ-4",2
"Lachnospiraceae bacterium oral taxon 500 W11650",2
"Lachnospiraceae bacterium KGMB03038",2
"Lachnospiraceae bacterium NSJ-29",2
"Lacimicrobium alkaliphilum YelD216",2
"Lachnospiraceae bacterium TB5",2
"Lacibacter sp. S13-6-6",2
"Lacinutrix sp. WUR7",2
"Lacinutrix venerupis DOK2-8",2
"Lacrimispora saccharolytica FDAARGOS_1340",2
"Lacipirellula limnantheis I41",2
"Lacticaseibacillus casei LC5",2
"Lacticaseibacillus casei MGB0470",2
"Lacticaseibacillus paracasei 10266",2
"Lacticaseibacillus paracasei 347-16",2
"Lacinutrix sp. 5H-3-7-4",1
"Lacticaseibacillus paracasei CACC 566",2
"Lacticaseibacillus paracasei CAUH35",2
"Lacticaseibacillus manihotivorans LM010",2
"Lacticaseibacillus paracasei FAM18149",2
"Lacinutrix sp. Bg11-31",2
"Lacticaseibacillus paracasei HL182",2
"Lacticaseibacillus paracasei IIA",2
"Lachnospiraceae bacterium sunii NSJ-8",2
"Lacticaseibacillus paracasei IJH-SONE68",2
"Lacticaseibacillus paracasei KL1",2
"Lacticaseibacillus paracasei EG9",2
"Lacticaseibacillus paracasei NJ",2
"Lacticaseibacillus paracasei Lp02",2
"Lacticaseibacillus paracasei Lpc10",2
"Lacticaseibacillus paracasei NSMJ15",2
"Lacticaseibacillus paracasei CBA3611",2
"Lacticaseibacillus paracasei subsp. paracasei IBB3423",2
"Lacticaseibacillus paracasei SRCM103299",2
"Lacticaseibacillus paracasei subsp. paracasei JCM 8130",2
"Lacticaseibacillus paracasei NFFJ04",2
"Lacticaseibacillus paracasei subsp. paracasei TMW 1.1434",2
"Lacticaseibacillus paracasei subsp. tolerans MGB0245",2
"Lacticaseibacillus paracasei subsp. tolerans MGB0734",2
"Lacticaseibacillus paracasei subsp. tolerans MGB0761",2
"Lacticaseibacillus paracasei subsp. tolerans MGB0625",2
"Lacticaseibacillus paracasei subsp. tolerans MGB0747",2
"Lacticaseibacillus paracasei subsp. tolerans 7112-2",2
"Lacticaseibacillus paracasei TK-P4A",2
"Lacticaseibacillus paracasei subsp. tolerans S-NA5",2
"Lacticaseibacillus paracasei subsp. tolerans ZY-1",2
"Lacticaseibacillus paracasei subsp. tolerans S-NB",2
"Lacticaseibacillus paracasei TK1501",2
"Lacticaseibacillus paracasei TD 062",2
"Lacticaseibacillus paracasei L9",2
"Lacticaseibacillus rhamnosus B6",2
"Lacticaseibacillus rhamnosus ASCC 290",2
"Lacticaseibacillus rhamnosus BFE5264",2
"Lacticaseibacillus rhamnosus 4B15",2
"Lacticaseibacillus paracasei ZFM54",2
"Lacticaseibacillus rhamnosus BIO6870",2
"Lacticaseibacillus rhamnosus LDTM7511",2
"Lacticaseibacillus rhamnosus LR5",2
"Lacticaseibacillus rhamnosus LV108",2
"Lacticaseibacillus rhamnosus LRB",2
"Lacticaseibacillus rhamnosus LR-B1",2
"Lacticaseibacillus rhamnosus Pen",2
"Lacticaseibacillus rhamnosus NCTC13710",2
"Lacticaseibacillus rhamnosus NCTC13764",2
"Lacticaseibacillus rhamnosus WQ2",2
"Lactiplantibacillus paraplantarum AS-7",2
"Lactiplantibacillus argentoratensis DSM 16365",2
"Lacticaseibacillus rhamnosus TK-F8B",2
"Lacticaseibacillus rhamnosus IDCC 3201",2
"Lactiplantibacillus paraplantarum L-ZS9",2
"Lactiplantibacillus paraplantarum DSM 10667",2
"Lactiplantibacillus pentosus BGM48",2
"Lactiplantibacillus paraplantarum CK401",2
"Lactiplantibacillus pentosus DSM 20314",2
"Lacticaseibacillus rhamnosus BIO5326",2
"Lacticaseibacillus rhamnosus hsryfm 1301",2
"Lactiplantibacillus plantarum 10CH",2
"Lactiplantibacillus pentosus IG1",2
"Lactiplantibacillus pentosus ZFM94",2
"Lactiplantibacillus pentosus MP-10",2
"Lactiplantibacillus plantarum 12",2
"Lactiplantibacillus plantarum 123-17",2
"Lactiplantibacillus plantarum 5-2",2
"Lactiplantibacillus pentosus SLC13",2
"Lactiplantibacillus plantarum 13_3",2
"Lactiplantibacillus plantarum 202195",2
"Lactiplantibacillus plantarum 12_3",2
"Lactiplantibacillus pentosus ZFM222",2
"Lactiplantibacillus plantarum AS-10",2
"Lactiplantibacillus plantarum 8P-A3",2
"Lactiplantibacillus plantarum 83-18",2
"Lactiplantibacillus plantarum AS-6",2
"Lactiplantibacillus plantarum AR195",2
"Lactiplantibacillus plantarum AMT74419",2
"Lactiplantibacillus plantarum AS-8",2
"Lactiplantibacillus plantarum ATCC 8014",2
"Lactiplantibacillus plantarum ATG-K8",2
"Lactiplantibacillus plantarum b-2",2
"Lactiplantibacillus plantarum ATG-K6",2
"Lactiplantibacillus plantarum B21",2
"Lactiplantibacillus plantarum AS-9",2
"Lactiplantibacillus plantarum ATG-K2",2
"Lactiplantibacillus plantarum BDGP2",2
"Lactiplantibacillus plantarum C410L1",2
"Lactiplantibacillus plantarum CACC 558",2
"Lactiplantibacillus plantarum CAUH2",2
"Lactiplantibacillus plantarum CLP0611",2
"Lactiplantibacillus plantarum CXG9",2
"Lactiplantibacillus plantarum CNEI-KCA4",2
"Lactiplantibacillus plantarum DF",2
"Lactiplantibacillus plantarum dm",2
"Lactiplantibacillus plantarum DSR_M2",2
"Lactiplantibacillus plantarum DR7",2
"Lactiplantibacillus plantarum EM",2
"Lactiplantibacillus plantarum FBL-3a",2
"Lactiplantibacillus plantarum GB-LP1",2
"Lactiplantibacillus plantarum GR0128",2
"Lactiplantibacillus plantarum GR0512",2
"Lactiplantibacillus plantarum Heal19",2
"Lactiplantibacillus plantarum IRG1",2
"Lactiplantibacillus plantarum J26",2
"Lactiplantibacillus plantarum IDCC3501",2
"Lactiplantibacillus plantarum JBE245",2
"Lactiplantibacillus plantarum JBE490",2
"Lactiplantibacillus plantarum KCCP11226",2
"Lactiplantibacillus plantarum KC28",2
"Lactiplantibacillus plantarum KLDS1.0386",2
"Lactiplantibacillus plantarum HAC01",2
"Lactiplantibacillus plantarum HFC8",2
"Lactiplantibacillus plantarum LLY-606",2
"Lactiplantibacillus plantarum KLDS1.0391",2
"Lactiplantibacillus plantarum LP3",2
"Lactiplantibacillus plantarum LPL-1",2
"Lactiplantibacillus plantarum Lp900",2
"Lactiplantibacillus plantarum LM1004",2
"Lactiplantibacillus plantarum KP",2
"Lactiplantibacillus plantarum LQ80",2
"Lactiplantibacillus plantarum LS/07",2
"Lactiplantibacillus plantarum LRCC5314",2
"Lactiplantibacillus plantarum MF1298",2
"Lactiplantibacillus plantarum LZ227",2
"Lactiplantibacillus plantarum NCU116",2
"Lactiplantibacillus plantarum pc-26",2
"Lactiplantibacillus plantarum LZ206",2
"Lactiplantibacillus plantarum LY-78",2
"Lactiplantibacillus plantarum NCIMB700965.EF.A",2
"Lactiplantibacillus plantarum NCIMB8826",2
"Lactiplantibacillus plantarum PC520",2
"Lactiplantibacillus plantarum PC518",2
"Lactiplantibacillus plantarum PMO08",2
"Lactiplantibacillus plantarum SN13T",2
"Lactiplantibacillus plantarum SN35N",2
"Lactiplantibacillus plantarum SRCM100438",2
"Lactiplantibacillus plantarum S58",2
"Lactiplantibacillus plantarum SRCM100442",2
"Lactiplantibacillus plantarum Q7",2
"Lactiplantibacillus plantarum SRCM101167",2
"Lactiplantibacillus plantarum SRCM100995",2
"Lactiplantibacillus plantarum SRCM100440",2
"Lactiplantibacillus plantarum SRCM101105",2
"Lactiplantibacillus plantarum NCIMB 700965",2
"Lactiplantibacillus plantarum SRCM101187",2
"Lactiplantibacillus plantarum SRCM101222",2
"Lactiplantibacillus plantarum SRCM101518",2
"Lactiplantibacillus plantarum SRCM101511",2
"Lactiplantibacillus plantarum SRCM102022",2
"Lactiplantibacillus plantarum SRCM103295",2
"Lactiplantibacillus plantarum SRCM102737",2
"Lactiplantibacillus plantarum SRCM103300",2
"Lactiplantibacillus plantarum SRCM103297",2
"Lactiplantibacillus plantarum SRCM103303",2
"Lactiplantibacillus plantarum SRCM103362",2
"Lactiplantibacillus plantarum SRCM103418",2
"Lactiplantibacillus plantarum SRCM103311",2
"Lactiplantibacillus plantarum SRCM103361",2
"Lactiplantibacillus plantarum SRCM103426",2
"Lactiplantibacillus plantarum SRCM103357",2
"Lactiplantibacillus plantarum subsp. plantarum BNH17",2
"Lactiplantibacillus plantarum SRCM103473",2
"Lactiplantibacillus plantarum subsp. plantarum G1",2
"Lactiplantibacillus plantarum subsp. plantarum CGMCC 1.557",2
"Lactiplantibacillus plantarum subsp. plantarum nF1-FD",2
"Lactiplantibacillus plantarum subsp. plantarum LP2",2
"Lactiplantibacillus plantarum TCI507",2
"Lactiplantibacillus plantarum TMW 1.1478",2
"Lactiplantibacillus plantarum subsp. plantarum TS12",2
"Lactiplantibacillus plantarum TK-P2A",2
"Lactiplantibacillus plantarum UNQLp11",2
"Lactiplantibacillus plantarum TMW 1.1308",2
"Lactiplantibacillus plantarum SRCM103472",2
"Lactiplantibacillus plantarum TMW 1.1623",2
"Lactiplantibacillus plantarum TMW 1.277",2
"Lactiplantibacillus plantarum X7021",2
"Lactiplantibacillus plantarum TMW 1.708",2
"Lactiplantibacillus plantarum WLPL04",2
"Lactiplantibacillus plantarum YW11",2
"Lactiplantibacillus plantarum Y44",2
"Lactiplantibacillus plantarum Zhang-LL",2
"Lactiplantibacillus plantarum ZS2058",2
"Lactiplantibacillus plantarum ZFM55",2
"Lactiplantibacillus plantarum ZJ95",2
"Lactobacillus acetotolerans CN247",2
"Lactobacillus acetotolerans LA749",2
"Lactobacillus acetotolerans LJ49",2
"Lactobacillus acetotolerans NBRC 13120",2
"Lactiplantibacillus plantarum ZFM9",2
"Lactobacillus acidophilus FSI4",2
"Lactobacillus acidophilus DSM 20079",2
"Lactobacillus acidophilus ATCC 53544",2
"Lactobacillus acidophilus 30SC",2
"Lactobacillus acidophilus La-14",2
"Lactiplantibacillus plantarum TMW 1.25",2
"Lactobacillus acidophilus LA-G80-111",2
"Lactobacillus acidophilus NCFM",0
"Lactobacillus acidophilus YT1",2
"Lactobacillus acidophilus LA1",2
"Lactobacillus acidophilus NCTC13720",2
"Lactobacillus amylolyticus L6",2
"Lactobacillus alimentarius DSM 20249",2
"Lactobacillus amylovorus GRL1118",2
"Lactobacillus amylovorus DSM 20531",2
"Lactobacillus amylolyticus LA664",2
"Lactobacillus amylovorus PMRA3",2
"Lactobacillus amylovorus JBD401",2
"Lactobacillus amylovorus GRL 1112",2
"Lactiplantibacillus plantarum ZFM4",2
"Lactobacillus brevis ATCC 367",2
"Lactobacillus apis ESL0185",2
"Lactobacillus buchneri subsp. silagei CD034",2
"Lactobacillus brevis BSO 464",2
"Lactobacillus brevis KB290",2
"Lactobacillus buchneri NRRL B-30929",2
"Lactobacillus casei 12A",2
"Lactobacillus casei BD-II",2
"Lactobacillus casei BL23",2
"Lactobacillus casei LC2W",2
"Lactobacillus casei LOCK919",2
"Lactobacillus casei str. Zhang",2
"Lactobacillus casei W56",2
"Lactobacillus casei subsp. casei ATCC 393",2
"Lactobacillus crispatus PRL2021",2
"Lactobacillus crispatus B4",2
"Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535",2
"Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001",2
"Lactobacillus crispatus DC21.1",2
"Lactobacillus crispatus AB70",2
"Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002",2
"Lactobacillus curvatus JCM 1096 = DSM 20019",2
"Lactobacillus delbrueckii subsp. bulgaricus 2038",2
"Lactobacillus delbrueckii subsp. bulgaricus KLDS1.0207",2
"Lactobacillus delbrueckii subsp. bulgaricus DSM 20080",2
"Lactobacillus delbrueckii subsp. bulgaricus KLDS1.1011",2
"Lactobacillus delbrueckii P3MRA",2
"Lactobacillus crispatus ST1",2
"Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365",2
"Lactobacillus delbrueckii subsp. bulgaricus L99",2
"Lactobacillus delbrueckii subsp. bulgaricus LJJ",2
"Lactobacillus delbrueckii subsp. bulgaricus ND02",2
"Lactobacillus delbrueckii subsp. bulgaricus ND04",2
"Lactobacillus delbrueckii subsp. bulgaricus MN-BM-F01",2
"Lactobacillus delbrueckii subsp. delbrueckii KCTC 13731",2
"Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012",2
"Lactobacillus delbrueckii subsp. delbrueckii TUA4408L",2
"Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046",2
"Lactobacillus delbrueckii subsp. indicus JCM 15610",2
"Lactobacillus delbrueckii subsp. delbrueckii NBRC 3202",2
"Lactobacillus crispatus FDAARGOS_743",2
"Lactobacillus delbrueckii subsp. lactis",2
"Lactobacillus delbrueckii subsp. lactis MAG_rmk202_ldel",2
"Lactobacillus delbrueckii subsp. lactis KCCM 34717",2
"Lactobacillus delbrueckii subsp. lactis KCTC 3035",2
"Lactobacillus delbrueckii subsp. lactis KCTC 3034",2
"Lactobacillus delbrueckii subsp. sunkii JCM 17838",2
"Lactobacillus delbrueckii TS1-06",2
"Lactobacillus farciminis KCTC 3681 = DSM 20184",2
"Lactobacillus fermentum 3872",2
"Lactobacillus fermentum CECT 5716",2
"Lactobacillus fermentum IFO 3956",2
"Lactobacillus gasseri 4M13",2
"Lactobacillus gallinarum HFD4",2
"Lactobacillus gasseri 130918",2
"Lactobacillus fermentum F-6",2
"Lactobacillus gasseri ATCC 33323 = JCM 1131",2
"Lactobacillus gasseri HL20",2
